CapturedUtc,Sequence,LiveIdentity,Name,StartX,StartY,StartZ,EndX,EndY,EndZ,RouteResult,PromotedObservationIds,IntervalSincePreviousSeconds,ExpectedCapturedDelaySeconds,TimingResult
2026-07-31T08:07:03.685619Z,2,SimpleChar:000F4279,Malfunctioning Cleaning Robot,3594.75879,51.7449989,799.413818,3601.70142,52.5,787.971985,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:07:03.716616Z,3,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:03.716616Z,4,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.03003,52.2449989,784.119568,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:03.747615Z,5,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:07:03.757614Z,6,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:07:03.777614Z,7,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3599.75732,51.7449989,787.622009,3610.80078,52.5,778.224243,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:03.787615Z,8,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3597.56616,51.7449989,772.938416,3597.26538,52.5,772.140076,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:05.736167Z,14,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,2.019551,,not_comparable
2026-07-31T08:07:05.756168Z,15,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,2.039552,,not_comparable
2026-07-31T08:07:05.786165Z,16,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.84326,52.1349983,787.514221,live_identity_metadata_unresolved,,2.038550,,not_comparable
2026-07-31T08:07:05.786165Z,17,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.64941,52.1349983,778.958679,3610.92285,52.5,778.289917,exact_legacy_robot_route,,2.028551,,not_comparable
2026-07-31T08:07:05.796164Z,18,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3603.15552,52.1349983,787.776733,3602.17773,52.5,788.241638,live_identity_metadata_unresolved,,2.018550,,not_comparable
2026-07-31T08:07:05.816165Z,19,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3597.56616,51.7449989,772.938416,3597.03662,52.5,772.297729,exact_legacy_robot_route,,2.028550,,not_comparable
2026-07-31T08:07:07.670207Z,25,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.934040,,not_comparable
2026-07-31T08:07:07.690206Z,26,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,exact_legacy_robot_route,,1.934038,,not_comparable
2026-07-31T08:07:07.720206Z,27,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,1.934041,,not_comparable
2026-07-31T08:07:07.720206Z,28,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,1.934041,,not_comparable
2026-07-31T08:07:07.750209Z,29,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3597.56616,51.7449989,772.938416,3597.1167,52.5,772.276428,exact_legacy_robot_route,,1.934044,,not_comparable
2026-07-31T08:07:09.592242Z,37,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.922035,,not_comparable
2026-07-31T08:07:09.612242Z,38,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,1.922036,,not_comparable
2026-07-31T08:07:09.622242Z,39,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3595.18262,51.7449989,799.737305,3593.98999,52.5,799.700195,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:09.642244Z,40,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.09326,52.1349983,787.764221,live_identity_metadata_unresolved,,1.922038,,not_comparable
2026-07-31T08:07:09.662243Z,41,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.64941,52.1349983,778.958679,3610.70166,52.5,778.031738,exact_legacy_robot_route,,1.942037,,not_comparable
2026-07-31T08:07:09.662243Z,42,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3602.93848,52.1349983,787.879822,3610.80908,52.5,778.231384,live_identity_metadata_unresolved,,3.866079,,not_comparable
2026-07-31T08:07:09.692247Z,43,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3597.56616,51.7449989,772.938416,3596.74829,52.5,772.16333,exact_legacy_robot_route,,1.942038,,not_comparable
2026-07-31T08:07:11.540281Z,58,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.948039,,not_comparable
2026-07-31T08:07:11.540281Z,59,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.05933,52.2449989,783.761475,exact_legacy_robot_route,,1.928039,,not_comparable
2026-07-31T08:07:11.570279Z,60,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.01563,52.5,799.700439,exact_legacy_robot_route,,1.948037,,not_comparable
2026-07-31T08:07:11.571279Z,61,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,1.929035,,not_comparable
2026-07-31T08:07:11.580278Z,62,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,1.918035,,not_comparable
2026-07-31T08:07:11.600279Z,63,SimpleChar:000F4281,Malfunctioning Cleaning Robot,3621.86304,51.7449989,798.693726,3622.70044,52.5,798.983826,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:13.477806Z,70,SimpleChar:000F4279,Malfunctioning Cleaning Robot,3594.16284,51.7449989,798.968323,3594.29736,52.5,800.038818,exact_legacy_robot_route,,9.792187,,not_comparable
2026-07-31T08:07:13.493809Z,71,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.953528,,not_comparable
2026-07-31T08:07:13.509808Z,72,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,1.969527,,not_comparable
2026-07-31T08:07:13.509808Z,73,SimpleChar:000F427C,Malfunctioning Cleaning Robot,3597.6626,51.7449989,772.967896,3597.18408,52.5,772.236816,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:13.524808Z,74,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.23462,52.5,800.187073,exact_legacy_robot_route,,1.954529,,not_comparable
2026-07-31T08:07:13.539808Z,76,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.84326,52.1349983,787.514221,live_identity_metadata_unresolved,,1.968529,,not_comparable
2026-07-31T08:07:13.539808Z,77,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.64941,52.1349983,778.958679,3610.74902,52.5,778.164185,exact_legacy_robot_route,,1.959530,,not_comparable
2026-07-31T08:07:13.569807Z,78,SimpleChar:000F4281,Malfunctioning Cleaning Robot,3621.86304,51.7449989,798.693726,3622.99243,52.5,798.700073,exact_legacy_robot_route,,1.969528,,not_comparable
2026-07-31T08:07:15.421334Z,86,SimpleChar:000F4278,Malfunctioning Cleaning Robot,3613.0542,52.1349983,787.425842,3612.2229,52.5,787.799194,exact_legacy_robot_route,,,,not_comparable
2026-07-31T08:07:15.435337Z,87,SimpleChar:000F4279,Malfunctioning Cleaning Robot,3594.75879,51.7449989,799.413818,3601.70142,52.5,787.971985,live_identity_metadata_unresolved,,1.957531,,not_comparable
2026-07-31T08:07:15.435337Z,88,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.941528,,not_comparable
2026-07-31T08:07:15.449336Z,89,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.02808,52.2449989,783.720337,exact_legacy_robot_route,,1.939528,,not_comparable
2026-07-31T08:07:15.472333Z,90,SimpleChar:000F427C,Malfunctioning Cleaning Robot,3597.6626,51.7449989,772.967896,3597.27979,52.5,771.891968,exact_legacy_robot_route,,1.962525,,not_comparable
2026-07-31T08:07:15.472333Z,91,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.29834,52.5,800.032471,exact_legacy_robot_route,,1.947525,,not_comparable
2026-07-31T08:07:15.484848Z,92,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,1.945040,,not_comparable
2026-07-31T08:07:15.484848Z,93,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,1.945040,,not_comparable
2026-07-31T08:07:15.519846Z,94,SimpleChar:000F4281,Malfunctioning Cleaning Robot,3621.99268,51.7449989,798.694458,3622.82617,52.5,799.244446,exact_legacy_robot_route,,1.950039,,not_comparable
2026-07-31T08:07:17.411867Z,105,SimpleChar:000F4278,Malfunctioning Cleaning Robot,3612.92139,52.1349983,787.756897,3597.21167,52.5,771.787476,live_identity_metadata_unresolved,,1.990533,,not_comparable
2026-07-31T08:07:17.434871Z,106,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.999534,,not_comparable
2026-07-31T08:07:17.445865Z,107,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,1.996529,,not_comparable
2026-07-31T08:07:17.445865Z,108,SimpleChar:000F427C,Malfunctioning Cleaning Robot,3597.61401,51.7449989,772.831238,3596.8291,52.5,772.246521,exact_legacy_robot_route,,1.973532,,not_comparable
2026-07-31T08:07:17.467865Z,109,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.2854,52.5,800.092163,exact_legacy_robot_route,,1.995532,,not_comparable
2026-07-31T08:07:17.477865Z,110,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.09326,52.1349983,787.764221,live_identity_metadata_unresolved,,1.993017,,not_comparable
2026-07-31T08:07:17.477865Z,111,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.64941,52.1349983,778.958679,3611.18408,52.5,778.236877,exact_legacy_robot_route,,1.993017,,not_comparable
2026-07-31T08:07:17.511379Z,112,SimpleChar:000F4281,Malfunctioning Cleaning Robot,3621.99268,51.7449989,798.694458,3622.86938,52.5,799.270142,exact_legacy_robot_route,,1.991533,,not_comparable
2026-07-31T08:07:17.511379Z,113,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3597.45752,51.7449989,772.835449,3598.79712,52.5,786.778992,exact_legacy_robot_route,,7.819132,,not_comparable
2026-07-31T08:07:19.458393Z,114,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,2.023522,,not_comparable
2026-07-31T08:07:19.472394Z,115,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,exact_legacy_robot_route,,2.026529,,not_comparable
2026-07-31T08:07:19.472394Z,116,SimpleChar:000F427C,Malfunctioning Cleaning Robot,3597.61401,51.7449989,772.831238,3597.03613,52.5,772.297852,exact_legacy_robot_route,,2.026529,,not_comparable
2026-07-31T08:07:19.485394Z,117,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.21753,52.5,800.206604,exact_legacy_robot_route,,2.017529,,not_comparable
2026-07-31T08:07:19.498907Z,118,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,2.021042,,not_comparable
2026-07-31T08:07:19.511905Z,119,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,2.034040,,not_comparable
2026-07-31T08:07:19.511905Z,120,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3610.06763,52.1349983,778.847717,3610.73877,52.5,777.852295,exact_legacy_robot_route,,9.849662,,not_comparable
2026-07-31T08:07:21.383949Z,134,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.925556,,not_comparable
2026-07-31T08:07:21.397947Z,135,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,1.925553,,not_comparable
2026-07-31T08:07:21.409949Z,136,SimpleChar:000F427C,Malfunctioning Cleaning Robot,3597.61401,51.7449989,772.831238,3597.24219,52.5,771.822998,exact_legacy_robot_route,,1.937555,,not_comparable
2026-07-31T08:07:21.433948Z,137,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.28442,52.5,799.904663,exact_legacy_robot_route,,1.948554,,not_comparable
2026-07-31T08:07:21.433948Z,138,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.84326,52.1349983,787.514221,live_identity_metadata_unresolved,,1.935041,,not_comparable
2026-07-31T08:07:21.445946Z,139,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.64941,52.1349983,778.958679,3610.71338,52.5,777.911316,exact_legacy_robot_route,,1.934041,,not_comparable
2026-07-31T08:07:21.457947Z,140,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3610.26611,52.1349983,778.898193,3610.9209,52.5,778.289429,live_identity_metadata_unresolved,,1.946042,,not_comparable
2026-07-31T08:07:23.344486Z,147,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.960537,,not_comparable
2026-07-31T08:07:23.357488Z,148,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.09229,52.2449989,784.00824,exact_legacy_robot_route,,1.959541,,not_comparable
2026-07-31T08:07:23.384488Z,149,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.28638,52.5,799.910889,exact_legacy_robot_route,,1.950540,,not_comparable
2026-07-31T08:07:23.384488Z,150,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,1.950540,,not_comparable
2026-07-31T08:07:23.396484Z,151,SimpleChar:000F427F,Malfunctioning Cleaning Robot,3610.93042,52.1349983,779.034119,3611.12207,52.5,778.274048,live_identity_metadata_unresolved,,1.950538,,not_comparable
2026-07-31T08:07:23.420486Z,152,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3610.18872,52.1349983,778.667725,3610.93896,52.5,778.293701,exact_legacy_robot_route,,1.962539,,not_comparable
2026-07-31T08:07:25.325506Z,187,SimpleChar:000F4279,Malfunctioning Cleaning Robot,3594.17407,51.7449989,799.059143,3601.70068,52.5,787.978455,exact_legacy_robot_route,,9.890169,,not_comparable
2026-07-31T08:07:25.337504Z,188,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.993018,,not_comparable
2026-07-31T08:07:25.360505Z,189,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.10205,52.2449989,783.878418,exact_legacy_robot_route,,2.003017,,not_comparable
2026-07-31T08:07:25.372504Z,190,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.19214,52.5,800.230469,exact_legacy_robot_route,,1.988016,,not_comparable
2026-07-31T08:07:25.385503Z,191,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3602.15918,52.5,788.254333,3612.09326,52.1349983,787.764221,live_identity_metadata_unresolved,,2.001015,,not_comparable
2026-07-31T08:07:25.410507Z,192,SimpleChar:000F4280,Malfunctioning Cleaning Robot,3611.3772,52.1349983,778.939209,3611.23682,52.5,778.184021,live_identity_metadata_unresolved,,1.990021,,not_comparable
2026-07-31T08:07:25.813020Z,208,SimpleChar:000F42A8,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,coordinates_not_in_promoted_dataset,,,,not_comparable
2026-07-31T08:07:25.813020Z,209,SimpleChar:000F42A8,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:25.813020Z,210,SimpleChar:000F42A8,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:25.813020Z,211,SimpleChar:000F42A8,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:25.813020Z,212,SimpleChar:000F42A8,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:27.317534Z,228,SimpleChar:000F427A,Malfunctioning Cleaning Robot,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,exact_legacy_robot_route,,1.980030,,not_comparable
2026-07-31T08:07:27.328531Z,229,SimpleChar:000F427B,Malfunctioning Cleaning Robot,3596.979,51.7449989,783.935852,3596.05176,52.2449989,783.750183,exact_legacy_robot_route,,1.968026,,not_comparable
2026-07-31T08:07:27.351529Z,230,SimpleChar:000F427D,Malfunctioning Cleaning Robot,3594.98755,51.7449989,799.731201,3594.17651,52.5,800.242554,exact_legacy_robot_route,,1.979025,,not_comparable
2026-07-31T08:07:27.363530Z,231,SimpleChar:000F427E,Malfunctioning Cleaning Robot,3603.08081,52.1349983,787.729126,3602.15918,52.5,788.254333,live_identity_metadata_unresolved,,1.978027,,not_comparable
2026-07-31T08:07:27.408529Z,232,SimpleChar:000F4282,Malfunctioning Cleaning Robot,3598.7041,51.7449989,785.809021,3598.85498,52.5,786.737427,exact_legacy_robot_route,,9.897150,,not_comparable
2026-07-31T08:07:31.781088Z,286,SimpleChar:000F42A8,ICC Peacekeeper,3410.7229,3.39299989,773.750977,3409.90698,4.69700003,778.801025,coordinates_not_in_promoted_dataset,,5.968068,,not_comparable
2026-07-31T08:07:31.781088Z,287,SimpleChar:000F42A8,ICC Peacekeeper,3409.90698,4.69700003,778.801025,3413.10205,4.96099997,782.013977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,288,SimpleChar:000F42A8,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,289,SimpleChar:000F42A8,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,290,SimpleChar:000F42A8,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,291,SimpleChar:000F42A8,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,292,SimpleChar:000F42A8,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,293,SimpleChar:000F42A8,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.781088Z,294,SimpleChar:000F42A8,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.782088Z,295,SimpleChar:000F42A8,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,coordinates_not_in_promoted_dataset,,0.001000,,not_comparable
2026-07-31T08:07:31.782088Z,296,SimpleChar:000F42A8,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.782088Z,297,SimpleChar:000F42A8,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:31.782088Z,298,SimpleChar:000F42A8,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,331,SimpleChar:000F42A6,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,coordinates_not_in_promoted_dataset,,,,not_comparable
2026-07-31T08:07:33.824245Z,332,SimpleChar:000F42A6,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,333,SimpleChar:000F42A6,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,334,SimpleChar:000F42A6,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,335,SimpleChar:000F42A6,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,336,SimpleChar:000F42A6,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,337,SimpleChar:000F42A6,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,338,SimpleChar:000F42A6,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,339,SimpleChar:000F42A6,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,340,SimpleChar:000F42A6,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,341,SimpleChar:000F42A6,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,342,SimpleChar:000F42A6,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,343,SimpleChar:000F42A6,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,344,SimpleChar:000F42A6,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,345,SimpleChar:000F42A6,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,346,SimpleChar:000F42A6,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,347,SimpleChar:000F42A6,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,348,SimpleChar:000F42A6,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,349,SimpleChar:000F42A6,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,350,SimpleChar:000F42A6,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,351,SimpleChar:000F42A6,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.824245Z,352,SimpleChar:000F42A6,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,coordinates_not_in_promoted_dataset,,0.000000,,not_comparable
2026-07-31T08:07:33.837242Z,353,SimpleChar:000F42A8,ICC Peacekeeper,3411.87207,3.91000009,772.811707,3409.90723,4.69720316,778.801086,exact_promoted_route,m03177,2.055154,,not_comparable
2026-07-31T08:07:35.900762Z,356,SimpleChar:000F42A6,ICC Peacekeeper,3397.94287,10.1048613,801.337341,3403.46973,9.01033878,803.082397,exact_promoted_route,m08994,2.076517,,not_comparable
