Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100046ec","FUN_100046ec","Global","undefined4 * __thiscall FUN_100046ec(undefined4 * param_1, int * param_2, int * param_3)","__thiscall","DEFAULT","false","false","","313","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004825","FUN_10004825","Global","exception * __thiscall FUN_10004825(exception * param_1)","__thiscall","DEFAULT","false","false","","28","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004841","FUN_10004841","Global","int * __stdcall FUN_10004841(void)","__stdcall","DEFAULT","false","false","","130","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100048c3","GetObjectID","fun::Serializable_c","int __thiscall GetObjectID(void)","__thiscall","ANALYSIS","false","false","","4","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100048c7","Serializable_c","fun::Serializable_c","undefined __thiscall Serializable_c(Serializable_c * param_1)","__thiscall","ANALYSIS","false","false","","24","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100048df","operator=","fun::File_t","File_t * __thiscall operator=(File_t * param_1)","__thiscall","ANALYSIS","false","false","","18","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100048f1","`vector_deleting_destructor'","CDaoRelationFieldInfo","void * __thiscall `vector_deleting_destructor'(uint param_1)","__thiscall","ANALYSIS","false","false","","74","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000493b","GetStream","fun::ObjectArchive_c","ArchiveStream_c * __thiscall GetStream(void)","__thiscall","ANALYSIS","false","false","","58","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004975","RegisterObject","fun::ObjectArchive_c","void __thiscall RegisterObject(Serializable_c * param_1)","__thiscall","ANALYSIS","false","false","","23","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000498c","MapString","fun::ObjectArchive_c","int __thiscall MapString(char * param_1)","__thiscall","ANALYSIS","false","false","","70","true"
