Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","1000154d","seekp","BinaryStream","BinaryStream * __thiscall seekp(uint param_1, int param_2)","__thiscall","ANALYSIS","false","false","","154","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100015e7","seekg","BinaryStream","BinaryStream * __thiscall seekg(uint param_1)","__thiscall","ANALYSIS","false","false","","115","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","1000165a","seekg","BinaryStream","BinaryStream * __thiscall seekg(uint param_1, int param_2)","__thiscall","ANALYSIS","false","false","","147","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100016ed","tellp","BinaryStream","uint __thiscall tellp(void)","__thiscall","ANALYSIS","false","false","","43","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001718","tellg","BinaryStream","uint __thiscall tellg(void)","__thiscall","ANALYSIS","false","false","","43","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001743","reset","BinaryStream","void __thiscall reset(void)","__thiscall","ANALYSIS","false","false","","36","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001767","readfile","BinaryStream","BinaryStream * __thiscall readfile(char * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","90","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100017c1","writefile","BinaryStream","BinaryStream * __thiscall writefile(uchar * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","66","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001803","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(BinaryStream * param_1)","__thiscall","ANALYSIS","false","false","","117","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001878","resize","BinaryStream","void __thiscall resize(uint param_1)","__thiscall","ANALYSIS","false","false","","178","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","1000192a","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(float param_1)","__thiscall","ANALYSIS","false","false","","21","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","1000193f","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(int * param_1)","__thiscall","ANALYSIS","false","false","","72","true"
